sku_id
1000016453310-Pink-Mauve
1000016418297-Blue-DarkBlue
1000016490879-Brown-Darkbrown
1000016628074-Blue-Navy
1000016368551-Beige-Lightbeige
1000016512170-Beige-Beige
1000016381207-Black-Black
1000011382052-Black-Black
1000016368408-Beige-Lightbeige
1000016249125
1000016419132-Brown-Brown
1000016368291-Black-Black
1000015564777-Black-Black
1000016524232-Beige
1000016413892-White-White
1000016378802-Pink-Lightpink
1000016579491-Yellow-Yellow
1000016651706-Grey-LightGrey
1000016236996-White-White
1000013750398
1000012927848-Beige-Beige
1000016524219-Brown-Darkbrown
1000016666672-Red-Maroon
1000016510163-Pink-Pink
1000016560359-Green-Green
1000016569241-Grey-Silver
1000016453297-White-Offwhite
1000016660951-White-OffWhite
1000016462470-Pink-PinkRaniPin
1000015617623
1000016524154-Beige-Beige
1000016381218-White-Offwhite
1000012595476
1000016328677-Black-Black
1000016660937-Grey-DarkGrey
1000016381328-Black-Black
1000016418155-Red-Red
1000016631408-Yellow-Yellow
1000016453229-White-Offwhite
1000016640786-Blue-Teal
1000016419285-White-Offwhite
1000016610460-Pink-Pink
1000016625257-Black-Black
1000016510548-Blue-LightBlue
1000016344967-Blue-Lightblue
1000016413955-Blue-Blue
1000016537234-Black-Black
1000016503130-Blue-LightBlue
1000016503139-Blue-MidBlue
1000016336196-Beige-Beige
1000012018292-Beige-Beige
1000016412748-Blue-Navy
1000016488680-Green-Green
1000016648878-Brown-Brown
1000016652068-Red-Maroon
1000016613552-White-White
1000016652054-Grey-DarkGrey
1000016649308-Multicolour-Mult
1000016614842-Blue-Blue
1000016407742-Black-Black
1000009981719-White-White
1000016423235-Pink-DustySalmon
1000016429839-White-Offwhite
1000016237737-Purple-Mauve
1000016651741-Blue-Navy
1000016342397-Blue-Indigo
1000016368369-Beige-Lightbeige
1000016529644-Pink-Pink
1000016609916-Blue-LightBlue
1000016355023-Blue-Indigo
1000009981719-White-Offwhite
1000016524089-Black-Black
1000016631421-White-White
1000016613558-Black-Black
1000016499055-Blue-Blue
1000016378865-White-Offwhite
1000016642837-Blue-Lightblue
1000016419158-White-White
1000016524258-Beige-Lightbeige
1000016631415-Pink-Pink
1000016419274-Black-Black
1000016642881-Orange-Orange
1000002573242-Red-Burgundy
1000016631388-White-White
1000016416743-Blue-DarkBlue
1000016569150-Black-Black
1000016414675-Black-Black
1000016398456-Blue-Lightblue
1000016654985-Green-Olive
1000012585223-Black-Black
1000016645001-Orange-Rust
1000016429710-White-Offwhite
1000016428041-Black-Black
1000016343223-White-White
1000016529659-Blue-Indigo
1000016569212-Gold-Gold
1000011121647-Var5-White-White
1000016419171-Blue-Midblue
1000016345766-Black-Black
1000016368265-Beige-Beige
1000012671699-Black-Black
1000016499073-Peach-Peach
1000016636267-Yellow-Yellow
1000012585223-Beige-Beige
1000015617829
1000012018292-Black-Black
1000016441744-Blue-LightBlue
1000012960025-Beige-Beige
1000014444223-White-White
1000014038457-Black-Black
1000012595480
1000011239958-Grey-GreyMelange
1000016511497-Black-JetBlack
1000011052500-Gold-Gold
1000016437086-Red-Red
1000011238054-Var6-Brown-Skin
1000016236631-Red-Maroon
1000014452303-Black-Black
1000011238549-Multicolour
1000012585223-Pink-Peach
1000014592486-Grey-GreyMelange
1000015440622
1000012778512-Multicolour-Mix
1000016396536-Brown-Lightbrown
1000012969647-White-White
1000014038457-Beige-Beige
1000016503974-Blue-Midblue
1000016652138-White-White
1000011961599-Multicolour
1000016636888-Green-Green
1000016336222-Blue-Lightblue
1000016234714-Black-Black
1000016600971-Blue-LightBlue
1000016372562-White-White
1000014760050-Blue-Navy
1000016640812-Red-Maroon
1000011278360
1000014760053-Black-Black
1000013140593
1000015589055
1000016365967
1000015144554
1000016416015-Brown-Brown
1000016503330-Beige-Cream
1000016648313-Brown-Brown
1000016412717-White-Ecru
1000016307186
1000016372653-Brown-Brown
1000016418310-Beige-LightBeige
1000013618307
1000016614802-Black-Black
