color_variant_id,container,reprocess
1000014949446-Pink-Pink,in-media,true
1000015095286-White-White,in-media,true
1000015148990-Pink-Pink,in-media,true
1000015391295-Pink-Pink,in-media-ea,true
1000015600836-White-White,in-media-ea,true
1000015602394-White-White,in-media,true
1000015602693-White-White,in-media,true
1000015603320-White-White,in-media,true
1000015603346-Green-Green,in-media,true
1000015604074-Lilac-Purple,in-media-ea,true
1000015604087-Beige-Beige,in-media-ea,true
1000015604529-Pink-Pink,in-media,true
1000015604860-White-White,in-media,true
1000015605315-Multicolour,in-media,true
1000015605829-Pink-Pink,in-media,true
1000015668082-Beige-Cream,in-media,true
1000015722197-Purple-Purple,in-media,true
1000015722879-Grey-Grey,in-media-ea,true
1000015723082-Green-Green,in-media,true
1000015723629-Pink-Pink,in-media,true
1100002929-White-White,in-media-ea,true
1100003978-Pink-Pink,in-media-ea,true
1100003993-Yellow-Yellow,in-media-ea,true
1100003995-Blue-Blue,in-media-ea,true
1100003996-Pink-Pink,in-media-ea,true
1100003999-Pink-Pink,in-media-ea,true
1100004203-White-White,in-media-ea,true
1100004205-Green-Green,in-media-ea,true
1100004264-Green-Green,in-media-ea,true
1100004265-Blue-Blue,in-media-ea,true
1100004268-Pink-Pink,in-media-ea,true
1100004272-Pink-Pink,in-media-ea,true
1100004325-Multicolour,in-media-ea,true
1100004418-Pink-Pink,in-media-ea,true
1100004422-Green-Green,in-media-ea,true
1100004452-Green-Green,in-media-ea,true
1100004494-Pink-Pink,in-media-ea,true
1100004495-Pink-Pink,in-media-ea,true
1100004496-Pink-Pink,in-media-ea,true
1000015148757-Lilac-Purple,in-media,true
1000015603164-Blue-Blue,in-media,true
1000015603515-Navy-Blue,in-media,true
1000015604360-Multicolour,in-media,true
1000015604451-White-White,in-media,true
1000015606224-Multicolour,in-media-ea,true
1000015722384-Beige-Beige,in-media,true
1000015722505-Pink-Pink,in-media-ea,true
1000015722802-Green-Green,in-media,true
1000015722857-Purple-Purple,in-media,true
1000015722912-Pink-Pink,in-media-ea,true
1000015723655-Pink-Pink,in-media,true
1100003516-Pink-Pink,in-media,true
1100003979-Purple-Purple,in-media-ea,true
1100004022-Peach-Pink,in-media-ea,true
1100004033-Yellow-Yellow,in-media,true
1100004045-Green-Green,in-media,true
1100004073-Blue-Blue,in-media-ea,true
1100004074-Pink-Pink,in-media-ea,true
1100004290-Pink-Pink,in-media,true
1100004291-Multicolour,in-media-ea,true
1100004294-Multicolour,in-media-ea,true
1100004397-White-White,in-media-ea,true
1100004423-Pink-Pink,in-media-ea,true
1100004457-Pink-Pink,in-media,true
1100004458-Blue-Blue,in-media,true
1100004462-Blue-Blue,in-media,true
1100004789-Pink-Pink,in-media-ea,true
1100005077-Pink-Pink,in-media-ea,true
1100005798-Multicolour,in-media-ea,true
1100006020-Multicolour,in-media-ea,true
1100006021-Multicolour,in-media-ea,true
1000014409556-Blue-BLUE,in-media,true
1000015095208-Peach-Pink,in-media,true
1000015148731-Pink-Pink,in-media,true
1000015329111-Pink-Pink,in-media,true
1000015375086-Multicolour,in-media,true
1000015592932-Pink-Pink,in-media-ea,true
1000015600862-Green-Green,in-media,true
1000015602092-White-White,in-media,true
1000015602381-Pink-Pink,in-media,true
1000015602446-Green-Green,in-media-ea,true
1000015602654-White-White,in-media,true
1000015602772-White-White,in-media,true
1000015602817-Green-Green,in-media-ea,true
1000015603853-White-White,in-media,true
1000015603866-White-White,in-media,true
1000015604797-Cream-Beige,in-media,true
1000015604977-Multicolour,in-media,true
1000015605529-Multicolour,in-media,true
1000015680763-Beige-Cream,in-media,true
1000015717251-Multicolour,in-media,true
1000015717431-Blue-Blue,in-media,true
1000015722208-Pink-Pink,in-media-ea,true
1000015722571-Pink-Pink,in-media-ea,true
1100001784-Pink-Pink,in-media,true
1100003357-Blue-Blue,in-media,true
1100003974-Green-Green,in-media-ea,true
1100003980-Grey-Grey,in-media-ea,true
1100003994-Green-Green,in-media-ea,true
1100004197-Pink-Pink,in-media-ea,true
1100004204-Pink-Pink,in-media-ea,true
1100004276-Pink-Pink,in-media-ea,true
1100004679-Blue-Blue,in-media-ea,true
1100005032-Pink-Pink,in-media,true
1100005035-Pink-Pink,in-media-ea,true
1100005036-Green-Green,in-media,true
1100005037-Pink-Pink,in-media-ea,true
1100005040-Pink-Pink,in-media-ea,true
1100005042-White-White,in-media-ea,true
1100005043-Green-Green,in-media,true
1100005069-Cream-Beige,in-media,true
1100005070-Orange-Orange,in-media,true
1100005071-White-White,in-media,true
1100005072-White-White,in-media,true
1100005082-White-White,in-media-ea,true
1100005083-White-White,in-media,true
1100005084-Black-Black,in-media,true
1100005085-Multicolour,in-media,true
1100005086-Multicolour,in-media,true
1100005088-Multicolour,in-media,true
1100005330-Multicolour,in-media-ea,true
1100005331-Multicolour,in-media-ea,true
1100005332-Multicolour,in-media-ea,true
1100005347-Multicolour,in-media-ea,true
1100005348-Blue-Blue,in-media-ea,true
1100005349-Multicolour,in-media-ea,true
1100005350-White-White,in-media-ea,true
1100005351-Multicolour,in-media-ea,true
1100005352-Multicolour,in-media-ea,true
1100005353-Multicolour,in-media-ea,true
1100005363-White-White,in-media-ea,true
1100005364-Multicolour,in-media-ea,true
1100005366-Multicolour,in-media-ea,true
1100005550-Pink-Pink,in-media-ea,true
1100005799-Multicolour,in-media-ea,true
1100006022-Multicolour,in-media-ea,true
1000014265404-Green-GREEN,in-media,true
1000014267132-Blue-Blue,in-media,true
1000014324196-WhitePink-White,in-media,true
1000014376888-Blue-Blue,in-media,true
1000014409586-White-WHITE,in-media,true
1000014570592-Cream-Beige,in-media,true
1000014619542-Green-Green,in-media,true
1000014655855-Green-Green,in-media,true
1000014655868-Purple-Purple,in-media,true
1000015171340-Green-Green,in-media,true
1000015238673-Pink-Pink,in-media,true
1000015332999-White-White,in-media,true
1000015375071-Multicolour,in-media,true
1000015602248-Green-Green,in-media-ea,true
1000015602511-White-White,in-media,true
1000015602778-White-White,in-media,true
1000015602829-White-White,in-media,true
1000015604639-Blue-Blue,in-media,true
1000015606163-Pink-Pink,in-media-ea,true
1000015680703-Multicolour,in-media-ea,true
1000015717311-Pink-Pink,in-media,true
1000015723902-Green-Green,in-media-ea,true
1100003172-Pink-Pink,in-media-ea,true
1100003180-Multicolour,in-media,true
1100003269-Multicolour,in-media-ea,true
1100003275-Multicolour,in-media,true
1100003428-Multicolour,in-media-ea,true
1100004201-Pink-Pink,in-media-ea,true
1100004420-White-White,in-media-ea,true
1100004421-Green-Green,in-media-ea,true
1100005552-Pink-Pink,in-media-ea,true
1000016057655-Cream-Beige,in-media-ea,true
