sku_id,container,category
1000016280464-Green-Lightgreen,in-media-ea,women-tops
1000015804614-Blue-MidBlue,in-media,women-tops
1000015512092-Black-Black,in-media-ea,women-tops
1000016148834-Brown-Brown,in-media,women-tops
1000016109803-Green-DarkOlive,in-media,women-tops
1000015766584-Green-Olive,in-media,women-tops
1000016642698-Brown-Brown,in-media-ea,women-tops
1000015804656-Grey-Grey,in-media,women-tops
1000016526676-Beige-Beige,in-media-ea,women-tops
1000016093246-Pink-Pink,in-media,women-tops
1000016161261-Pink-Pink,in-media,women-tops
1000016190156-Green-Olive,in-media,women-tops
1000015523033-Beige-Beige,in-media-ea,women-tops
1000015523033-White-White,in-media,women-tops
1000016311901-Blue-Darkblue,in-media-ea,women-tops
1000016626942-Pink-Pink,in-media,women-tops
1000015804656-Black-Black,in-media,women-tops
1000015477929-White-OffWhite,in-media,women-tops
1000016161240-Black-Black,in-media,women-tops
1000016112458-Beige-Beige,in-media,women-tops
1000015594346-Green-LightGreen,in-media,women-tops
1000016218417-Black-Black,in-media,women-tops
1000016173010-Red-Wine,in-media,women-tops
1000016280464-White-Offwhite,in-media-ea,women-tops
1000015971220-Brown-Brown,in-media,women-tops
1000015854241-White-OffWhite,in-media,women-tops
1000016148834-Pink-Peach,in-media,women-tops
1000016108464-Beige-Beige,in-media,women-tops
1000016108464-Brown-Brown,in-media,women-tops
1000016566960-White-Offwhite,in-media,women-tops
1000016566960-Pink-Pink,in-media,women-tops
1000016381376-Orange,in-media,women-tops
1000016625263-Pink-Pink,in-media-ea,women-tops
1000016566935-Blue-Darkblue,in-media,women-tops
1000016381376-Black-Black,in-media,women-tops
1000016640409-Pink-Pink,in-media-ea,women-tops
1000016642715-Pink-Pink,in-media,women-tops
1000016626942-Yellow-Yellow,in-media-ea,women-tops
1000016108464-Green-Olive,in-media,women-tops
1000016526655-Green-Olive,in-media-ea,women-tops
1000016526655-White-White,in-media,women-tops
1000016180343-Red-Wine,in-media,women-tops
1000016437456-Orange-Rust,in-media-ea,women-tops
1000015072546-Pink-Pink,in-media,women-tops
1000016420002-Black-Black,in-media-ea,women-tops
1000015594346-White-White,in-media,women-tops
1000015674134-Black-Black,in-media,women-tops
1000016420002-Purple-Purple,in-media-ea,women-tops
1000016093246-Purple-Purple,in-media,women-tops
1000016382106-Beige-Beige,in-media,women-tops
1000016403051-Beige-Beige,in-media-ea,women-tops
1000016280392-Red-Red,in-media-ea,women-tops
1000016120642-Black-Black,in-media,women-tops
1000016407833-Beige-Beige,in-media-ea,women-tops
1000016504091-Brown-Brown,in-media-ea,women-tops
1000016321188-Black-Black,in-media-ea,women-tops
1000016280392-Purple-DarkPurpl,in-media-ea,women-tops
1000016120717-Brown-Brown,in-media-ea,women-tops
1000016120717-Green-DarkGreen,in-media,women-tops
1000016120717-Purple-Darkpurpl,in-media-ea,women-tops
1000016146579-White-OffWhite,in-media,women-tops
1000015575752-White-OffWhite,in-media,women-tops
1000015494927-Blue-MidBlue,in-media,women-tops
1000015390158-Beige-Beige,in-media,women-tops
1000015390158-Green-DarkGreen,in-media,women-tops
1000015390158-Green-Olive,in-media-ea,women-tops
1000015390158-LightPurple,in-media,women-tops
1000016386600-Green-Olive,in-media-ea,women-tops
1000015693810-Brown-Brown,in-media,women-tops
1000016321188-Brown-Lightbrown,in-media-ea,women-tops
1000015766622-Brown-Brown,in-media,women-tops
1000016161443-Black-Black,in-media,women-tops
1000015641501-Red-Red,in-media,women-tops
1000015708353-Green-DarkGreen,in-media,women-tops
1000016276306-Beige-LightBeige,in-media-ea,women-tops
1000015494902-Pink-Pink,in-media,women-tops
1000016429865-Brown-Brown,in-media-ea,women-tops
1000016120767-Red-Red,in-media,women-tops
1000015496797-Green-LightOlive,in-media,women-tops
1000015703962-Pink-DustyPink,in-media,women-tops
1000016120717-Red-Wine,in-media,women-tops
1000016161468-Green-Olive,in-media-ea,women-tops
1000015708353-Brown-Brown,in-media,women-tops
1000016161405-Blue-LightBlue,in-media,women-tops
1000016504091-White-Offwhite,in-media-ea,women-tops
1000016105301-Blue-Lightblue,in-media-ea,women-tops
1000016161569-Blue-DarkBlue,in-media,women-tops
1000015482865-White-White,in-media,women-tops
1000016276306-Brown-Brown,in-media-ea,women-tops
1000015766622-Green-DarkGreen,in-media,women-tops
1000016105301-White-Offwhite,in-media-ea,women-tops
1000016105263-Blue-DarkBlue,in-media-ea,women-tops
1000016047115-Brown-Brown,in-media,women-tops
1000015869065-Black-Black,in-media-ea,women-tops
1000015390158-Brown-Brown,in-media,women-tops
1000015575752-Brown-Brown,in-media,women-tops
1000016353253-Green-Olive,in-media-ea,women-tops
1000015476271-Blue-DarkBlue,in-media,women-tops
1000016161367-Black-Black,in-media-ea,women-tops
1000015590826-Red-Wine,in-media,women-tops
1000015693952-White-OffWhite,in-media,women-tops
1000015766201-Blue-DarkBlue,in-media,women-tops
1000015642362-Beige-Beige,in-media,women-tops
1000015642362-Brown-Brown,in-media-ea,women-tops
1000015642362-Green-Green,in-media-ea,women-tops
1000015390962-Beige-LightBeige,in-media,women-tops
1000016097639-Orange-Rust,in-media,women-tops
1000016161493-Brown-LightBrown,in-media,women-tops
1000015523033-Black-Black,in-media-ea,women-tops
1000015642362-Black-Black,in-media-ea,women-tops
1000015553317-Beige-MediumBeig,in-media,women-tops
1000016189939-Black-Black,in-media-ea,women-tops
1000016189939-Purple,in-media-ea,women-tops
1000015414652-Black-Black,in-media-ea,women-tops
1000015414652-Grey-LightGrey,in-media,women-tops
1000015414652-White-OffWhite,in-media-ea,women-tops
1000016042300-White-OffWhite,in-media,women-tops
1000015558306-Red-Wine,in-media,women-tops
1000016276344-Green-LimeGreen,in-media-ea,women-tops
1000015766201-Red-Wine,in-media,women-tops
1000016194063-Black-Black,in-media,women-tops
1000016093212-Orange-Orange,in-media,women-tops
1000015558281-Green-LightOlive,in-media,women-tops
1000015445859-White-OffWhite,in-media,women-tops
1000015512067-Beige-LightBeige,in-media,women-tops
1000015869090-Black-Black,in-media-ea,women-tops
1000016161569-Beige-Beige,in-media-ea,women-tops
1000015553317-Black-Black,in-media,women-tops
1000015673442-Black-Black,in-media,women-tops
1000015414652-White-White,in-media,women-tops
1000016161342-Brown-LightBrown,in-media,women-tops
1000015869115-Green-Green,in-media-ea,women-tops
1000016042300-Green-LightGreen,in-media,women-tops
1000016353253-Pink-Mediumpink,in-media-ea,women-tops
1000016161367-Pink-Pink,in-media,women-tops
1000016276293-White-Offwhite,in-media-ea,women-tops
1000016189939-Orange-Darkorang,in-media,women-tops
1000016353225-Beige-Beige,in-media,women-tops
1000016182969-Blue-Navy,in-media,women-tops
1000016182969-Orange-Orange,in-media,women-tops
1000016182969-Purple-Purple,in-media,women-tops
1000016616443-Black-Black,in-media,women-tops
1000015686868-White-OffWhite,in-media,women-tops
1000016172997-Brown-Brown,in-media,women-tops
1000016172997-Red-Red,in-media,women-tops
1000015512143-Black-Black,in-media,women-tops
1000015590826-Blue-LightBlue,in-media,women-tops
1000015390261-Green-LightGreen,in-media,women-tops
1000015558306-Black-Black,in-media,women-tops
1000015477455-Pink-LightPink,in-media,women-tops
1000015641501-White-OffWhite,in-media,women-tops
1000016105263-White-OffWhite,in-media-ea,women-tops
1000016100332-Green-Green,in-media,women-tops
1000016047115-Blue-MidBlue,in-media,women-tops
1000015476284-Red-Red,in-media-ea,women-tops
1000015659370-Black-Black,in-media,women-tops
1000015673442-Green-Olive,in-media,women-tops
1000015445859-Red-DarkWine,in-media,women-tops
1000015590813-Red-DarkWine,in-media,women-tops
1000015482865-Orange-Orange,in-media,women-tops
1000016105326-White-OffWhite,in-media,women-tops
1000015590813-Green-Olive,in-media,women-tops
1000015578303-Black-Black,in-media,women-tops
1000015491343-Black-Black,in-media,women-tops
1000016161443-Pink-Pink,in-media,women-tops
1000016105326-Black-Black,in-media,women-tops
1000016190156-Beige-LightBeige,in-media,women-tops
1000015478019-Brown-Brown,in-media,women-tops
1000015478019-Pink-MediumPink,in-media,women-tops
1000015384724-Green-Green,in-media,women-tops
1000015287024-Yellow-Yellow,in-media,women-tops
1000016172997-Black-Black,in-media-ea,women-tops
1000016526655-Brown-Brown,in-media-ea,women-tops
1000015405472-Beige-Beige,in-media,women-tops
1000015390261-White-OffWhite,in-media,women-tops
1000016120767-Green-LightGreen,in-media,women-tops
1000015072571-Black-Black,in-media,women-tops
1000015971220-Beige-LightBeige,in-media,women-tops
1000016276408-Brown-Lightbrown,in-media-ea,women-tops
1000016534933-Black-Black,in-media,women-tops
1000015594271-Blue-DarkBlue,in-media,women-tops
1000014450972-Green-Olive,in-media,women-tops
1000015512143-Green-Olive,in-media,women-tops
1000015574655-Blue-DarkBlue,in-media,women-tops
1000015594271-Pink-LightPink,in-media,women-tops
1000016276408-Blue-Darkblue,in-media-ea,women-tops
1000015482827-Green-Olive,in-media,women-tops
1000016190611-Black-Black,in-media-ea,women-tops
1000015512092-Brown-Brown,in-media-ea,women-tops
1000015072571-Red-Wine,in-media,women-tops
1000015072698-Brown-Brown,in-media,women-tops
1000015479135-Brown-Brown,in-media,women-tops
1000015405472-Black-Black,in-media,women-tops
1000015686868-Black-Black,in-media,women-tops
1000016112458-Black-Black,in-media,women-tops
1000015793016-Orange-Rust,in-media,women-tops
1000015477929-Black-Black,in-media,women-tops
1000015199909-Black-Black,in-media,women-tops
1000016187312-Pink-Pink,in-media,women-tops
1000014666837-Red-Wine,in-media,women-tops
1000016180343-Blue-Blue,in-media,women-tops
1000015483743-Green-DarkGreen,in-media,women-tops
1000014812482-Black-Black,in-media,women-tops
1000014812482-Pink-LightPink,in-media,women-tops
1000015536807-Brown-Brown,in-media-ea,women-tops
1000015482827-Blue-LightBlue,in-media,women-tops
1000015098209-Beige-Beige,in-media,women-tops
1000016640426-Orange-Orange,in-media-ea,women-tops
1000015632058-Brown-Brown,in-media,women-tops
1000015562138-Beige-Beige,in-media,women-tops
1000016109828-White-OffWhite,in-media,women-tops
1000015636013-Red-Wine,in-media,women-tops
1000016534933-Brown-Chocolate,in-media,women-tops
1000016204490-Blue-Teal,in-media,women-tops
1000015632058-Green-Green,in-media,women-tops
1000016642698-White-White,in-media-ea,women-tops
1000014812636-Grey-Grey,in-media,women-tops
1000015098558-White-OffWhite,in-media,women-tops
1000015491343-White-White,in-media,women-tops
1000015072546-Brown-Brown,in-media,women-tops
1000015477968-Black-Black,in-media,women-tops
1000014451098-Green-DarkGreen,in-media,women-tops
1000015642337-Green-Green,in-media,women-tops
1000014794087-Brown-Brown,in-media,women-tops
1000015562138-Black-Black,in-media,women-tops
1000015390987-Red-Wine,in-media,women-tops
1000015804635-DarkOrange,in-media-ea,women-tops
1000016616443-White-White,in-media,women-tops
1000015693810-Beige-Beige,in-media,women-tops
1000016219750-Green-Green,in-media,women-tops
1000015561872-Red-Wine,in-media,women-tops
1000016613511-White-White,in-media-ea,women-tops
1000015536807-Red-Wine,in-media,women-tops
1000016640386-Pink-Pink,in-media,women-tops
1000016614842-Blue-Blue,in-media-ea,women-tops
1000016182969-Brown-Brown,in-media,women-tops
1000016153471-Red-Maroon,in-media-ea,women-tops
1000015478019-White-OffWhite,in-media,women-tops
1000015476271-Red-Wine,in-media-ea,women-tops
1000016148883-Green-Green,in-media,women-tops
1000015869090-Pink-DustyPink,in-media-ea,women-tops
1000014812482-Beige-Beige,in-media,women-tops
1000016093100-Green-DarkGreen,in-media,women-tops
1000016093100-Purple-Lilac,in-media,women-tops
1000016155293-Blue-Navy,in-media,women-tops
1000016613511-Pink-Pink,in-media-ea,women-tops
1000015370780-Blue-Blue,in-media,women-tops
1000016091607-Green-Olive,in-media,women-tops
1000016001289-Black-Black,in-media,women-tops
1000016001289-White-White,in-media,women-tops
1000016187312-Purple-Purple,in-media,women-tops
1000015289051-Green-Green,in-media,women-tops
1000016152247-Beige-Lightbeige,in-media-ea,women-tops
1000016112437-Blue-Navy,in-media,women-tops
1000016640363-Green-Green,in-media-ea,women-tops
1000016640386-Black-Black,in-media-ea,women-tops
1000016613617-Black-Black,in-media-ea,women-tops
1000016163871-White-White,in-media,women-tops
1000016441398-Black-Black,in-media-ea,women-tops
1000016091872-Black-Black,in-media,women-tops
1000016091872-Red-Maroon,in-media,women-tops
1000015317122-Pink-Magenta,in-media,women-tops
1000015317122-Black-Black,in-media,women-tops
1000015373897-Green-Green,in-media,women-tops
1000016194063-Pink-Pink,in-media,women-tops
1000016163767-Blue-Blue,in-media,women-tops
1000016145682-Green-Green,in-media,women-tops
1000016441398-Blue-Blue,in-media-ea,women-tops
1000016112479-Beige-Beige,in-media,women-tops
1000016091884-Brown-Brown,in-media,women-tops
1000016112479-Black-Black,in-media,women-tops
1000016092789-Green-Green,in-media,women-tops
1000016092789-White-White,in-media,women-tops
1000015476284-Blue-DarkBlue,in-media,women-tops
1000016091994-Black-Black,in-media,women-tops
1000015594209-Black-Black,in-media-ea,women-tops
1000016093111-White-White,in-media,women-tops
1000015665881-Blue-NavyBlue,in-media-ea,women-tops
1000016148845-Pink-Pink,in-media,women-tops
1000016092789-Brown-Brown,in-media,women-tops
1000016176263-Black-Black,in-media,women-tops
1000016153471-Blue-Navy,in-media,women-tops
1000016111998-Yellow-Yellow,in-media,women-tops
1000015636013-Green-Olive,in-media,women-tops
1000014646880-Grey-Grey,in-media,women-tops
1000015458217-Red-Red,in-media,women-tops
1000015458217-White-White,in-media,women-tops
1000016001301-Brown-Brown,in-media,women-tops
1000015281653-Blue-Blue,in-media,women-tops
1000014646943-Black-Black,in-media,women-tops
1000015073762-Red-Red,in-media,women-tops
1000016091872-White-White,in-media,women-tops
1000015199909-Pink-DustyPink,in-media,women-tops
1000016108441-Green-Olive,in-media,women-tops
1000015458217-Pink-Pink,in-media,women-tops
1000015889822-Beige-Beige,in-media,women-tops
1000015889822-Black-Black,in-media,women-tops
1000016096542-Beige-Beige,in-media,women-tops
1000016096542-Blue-Navy,in-media,women-tops
1000016096542-Green-Olive,in-media,women-tops
1000016096542-Red-Maroon,in-media,women-tops
1000016108441-Orange-Rust,in-media,women-tops
1000014646767-Brown-Brown,in-media,women-tops
1000015245104-White-White,in-media,women-tops
1000016268686-Black-Black,in-media,women-tops
1000015245104-Black-Black,in-media,women-tops
1000016139468-Orange-Rust,in-media,women-tops
1000015699655-Blue-LightBlue,in-media-ea,women-tops
1000015072698-Black-Black,in-media,women-tops
1000014752084-Black-Black,in-media,women-tops
1000014752084-White-White,in-media,women-tops
1000016163767-White-White,in-media,women-tops
