color_variant_id,container,reprocess
1000015173600-Black-Black,in-media,true
1000015235343-White-White,in-media,true
1000015235360-Blue-Blue,in-media,true
1000015328892-Multicolour,in-media,true
1000015369659-Blue-Blue,in-media,true
1000015369672-White-White,in-media,true
1000015369685-Blue-Blue,in-media,true
1000015369698-Purple-Purple,in-media,true
1000015369711-White-White,in-media,true
1000015369763-White-White,in-media,true
1000015369870-Blue-Blue,in-media,true
1000015369887-White-White,in-media,true
1000015375116-Yellow-Yellow,in-media,true
1000015591703-Cream-Beige,in-media-ea,true
1000015591742-Pink-Pink,in-media,true
1000015593496-White-White,in-media,true
1000015593509-Pink-Pink,in-media,true
1000015593847-Yellow-Yellow,in-media-ea,true
1000015668175-Green-Green,in-media,true
1000015668242-Pink-Pink,in-media,true
1000015668257-Pink-Pink,in-media,true
1000015680391-Multicolour,in-media-ea,true
1000015719401-Green-Green,in-media,true
1000015719554-Green-Green,in-media,true
1000015720085-Pink-Pink,in-media,true
1000015720189-White-White,in-media,true
1000015720267-Purple-Purple,in-media-ea,true
1000015780179-Cream-Beige,in-media-ea,true
1000015780192-Pink-Pink,in-media,true
1000015835752-White-White,in-media,true
1000015835786-Black-Black,in-media,true
1000015835803-Multicolour,in-media,true
1000015835820-Pink-Pink,in-media,true
1000015835837-Multicolour,in-media,true
1000015891535-Multicolour,in-media,true
1000015891603-Multicolour,in-media,true
1000015924544-Pink-Pink,in-media,true
1000015924680-White-White,in-media,true
1000015955314-Multicolour,in-media,true
1000016040808-Blue-Blue,in-media,true
1000016057683-White-White,in-media-ea,true
1100000036-Purple-Purple,in-media-ea,true
1100000076-Pink-Pink,in-media-ea,true
1100000091-Pink-Pink,in-media-ea,true
1100000355-Blue-Blue,in-media-ea,true
1100000780-Multicolour,in-media-ea,true
1100001722-Multicolour,in-media,true
1100001766-Gold-Gold,in-media-ea,true
1100001825-Gold-Gold,in-media,true
1100001841-Orange-Orange,in-media,true
1100003035-Green-Green,in-media-ea,true
1100003045-Pink-Pink,in-media-ea,true
1100003047-Cream-Beige,in-media,true
1100003069-Blue-Blue,in-media-ea,true
1100003070-Pink-Pink,in-media,true
1100003071-Pink-Pink,in-media,true
1100003083-Yellow-Yellow,in-media,true
1100003189-White-White,in-media-ea,true
1100003285-White-White,in-media-ea,true
1100003436-Yellow-Yellow,in-media-ea,true
1100003452-Pink-Pink,in-media-ea,true
1100003459-White-White,in-media-ea,true
1100003489-Yellow-Yellow,in-media-ea,true
1100004704-White-White,in-media,true
1100004706-Navy-Blue,in-media,true
1100004798-White-White,in-media-ea,true
1100004809-White-White,in-media-ea,true
1100004812-Yellow-Yellow,in-media-ea,true
1100004825-Pink-Pink,in-media,true
1000014572191-Pink-Pink,in-media,true
1000014572210-Grey-Grey,in-media,true
1000014591247-White-White,in-media,true
1000014824039-White-White,in-media,true
1000015059310-Purple-Purple,in-media,true
1000015060470-Pink-Pink,in-media,true
1000015060708-White-White,in-media,true
1000015060725-Grey-Grey,in-media,true
1000015060759-Pink-Pink,in-media,true
1000015060895-Grey-Grey,in-media,true
1000015060946-White-White,in-media,true
1000015060963-White-White,in-media,true
1000015072084-Pink-Pink,in-media,true
1000015171494-Pink-Pink,in-media,true
1000015172206-Pink-Pink,in-media,true
1000015173455-Pink-Pink,in-media,true
1000015173498-White-White,in-media,true
1000015235216-White-White,in-media,true
1000015236356-Pink-Pink,in-media,true
1000015236407-White-White,in-media,true
1000015236441-Blue-Blue,in-media,true
1000015236492-White-White,in-media,true
1000015236509-Yellow-Yellow,in-media,true
1000015238802-Pink-Pink,in-media,true
1000015238854-Yellow-Yellow,in-media,true
1000015238931-Black-Black,in-media,true
1000015238982-Black-Black,in-media,true
1000015238999-Green-Green,in-media,true
1000015239016-Black-Black,in-media,true
1000015328918-Multicolour,in-media,true
1000015369607-Black-Black,in-media,true
1000015369737-Purple-Purple,in-media,true
1000015369802-Black-Black,in-media,true
1000015369972-Purple-Purple,in-media,true
1000015373819-Grey-Grey,in-media,true
1000015591600-Yellow-Yellow,in-media-ea,true
1000015591639-Yellow-Yellow,in-media-ea,true
1000015591677-Cream-Beige,in-media-ea,true
1000015593730-BlushPink-Pink,in-media,true
1000015593743-White-White,in-media,true
1000015668272-Brown-Brown,in-media,true
1000015668302-Grey-Grey,in-media,true
1000015669333-Black-Black,in-media,true
1000015680274-Multicolour,in-media,true
1000015680378-Multicolour,in-media-ea,true
1000015680430-Multicolour,in-media,true
1000015681450-Blue-Blue,in-media-ea,true
