color_variant_id,container,reprocess
1000014602807-Multicolour,in-media,true
1000015148975-Grey-Grey,in-media,true
1000015602014-Grey-Grey,in-media,true
1000015603073-Grey-Grey,in-media,true
1000015722351-Brown-Brown,in-media,true
1000014294681-Multicolour,in-media,true
1000014602612-White-White,in-media,true
1000014602627-White-White,in-media,true
1000014602747-Multicolour,in-media,true
1000014762376-Multicolour,in-media,true
1000014762406-Multicolour,in-media,true
1000014762703-White-White,in-media-ea,true
1000014939272-White-White,in-media,true
1000014949381-Green-Green,in-media,true
1000014949394-Green-Green,in-media,true
1000015141086-Mustard-Yellow,in-media,true
1000015391243-Blue-Blue,in-media-ea,true
1000015391256-Grey-Grey,in-media-ea,true
1000015391269-Blue-Blue,in-media-ea,true
1000015601949-Blue-Blue,in-media,true
1000015601962-Blue-Blue,in-media,true
1000015603697-Navy-Blue,in-media,true
1000015603775-Yellow-Yellow,in-media,true
1000015603801-Grey-Grey,in-media,true
1000015603827-Blue-Blue,in-media,true
1000015604048-Yellow-Yellow,in-media-ea,true
1000015604308-Green-Green,in-media,true
1000015604717-Cream-Beige,in-media,true
1000015604769-Blue-Blue,in-media,true
1000015604821-Blue-Blue,in-media,true
1000015604938-Multicolour,in-media,true
1000015605263-Multicolour,in-media,true
1000015605302-Multicolour,in-media,true
1000015605894-Green-Green,in-media,true
1000015605907-Green-Green,in-media,true
1000015606111-Green-Green,in-media,true
1000015713563-Beige-Beige,in-media,true
1000015721457-White-White,in-media,true
1000015722219-Blue-Blue,in-media,true
1000015722329-White-White,in-media,true
1000015722967-Blue-Blue,in-media,true
1000015722991-White-White,in-media,true
1000015723004-Pink-Pink,in-media,true
1000015723212-White-White,in-media,true
1000015723225-Brown-Brown,in-media-ea,true
1000015723251-Blue-Blue,in-media-ea,true
1000015723407-Brown-Brown,in-media-ea,true
1000015723420-White-White,in-media,true
1000015723603-Cream-Beige,in-media-ea,true
1000015723811-Blue-Blue,in-media-ea,true
1000015723941-WhiteBlue-White,in-media,true
1100000289-Multicolour,in-media-ea,true
1100003971-Grey-Grey,in-media-ea,true
1100003988-Blue-Blue,in-media-ea,true
1100003990-Blue-Blue,in-media-ea,true
1100003991-Yellow-Yellow,in-media-ea,true
1100003998-Green-Green,in-media-ea,true
1100004001-Multicolour,in-media-ea,true
1100004189-White-White,in-media-ea,true
1100004190-Green-Green,in-media-ea,true
1100004193-White-White,in-media-ea,true
1100004215-White-White,in-media-ea,true
1100004220-White-White,in-media-ea,true
1100004266-Cream-Beige,in-media-ea,true
1100004271-Blue-Blue,in-media-ea,true
1100004275-Blue-Blue,in-media-ea,true
1100004326-Blue-Blue,in-media-ea,true
1100004396-White-White,in-media-ea,true
1100004407-White-White,in-media-ea,true
1100004411-White-White,in-media-ea,true
1100004485-Blue-Blue,in-media-ea,true
1100004486-Blue-Blue,in-media-ea,true
1000014266381-Blue-Blue,in-media,true
1000014266490-Black-Black,in-media,true
1000014270665-Blue-Blue,in-media,true
1000014352400-White-WHITE,in-media,true
1000014408794-Brown-BROWN,in-media,true
1000014408807-Grey-GREY,in-media,true
1000014589604-White-White,in-media,true
1000015056728-Blue-Blue,in-media,true
1000015064332-Blue-Blue,in-media,true
1000015602748-Green-Green,in-media-ea,true
1000015602784-White-White,in-media,true
1000015602802-White-White,in-media,true
1000015606360-Multicolour,in-media,true
1000015678604-Yellow-Yellow,in-media-ea,true
1000015678664-Yellow-Yellow,in-media,true
1000015717879-Beige-Beige,in-media,true
1000015722978-White-White,in-media,true
1000016040265-Multicolour,in-media-ea,true
1000014266527-Grey-Grey,in-media,true
1000014270635-Beige-Beige,in-media,true
1000014320009-Brown-Brown,in-media,true
1000014567564-Blue-Blue,in-media,true
1000014567902-Blue-Blue,in-media,true
1000014589442-Blue-Blue,in-media,true
1000014589617-Black-Black,in-media,true
1000015600914-Grey-Grey,in-media,true
1000015604691-White-White,in-media,true
1000015716996-Grey-Grey,in-media,true
1000015717026-Brown-Brown,in-media,true
1000015723199-Beige-Beige,in-media-ea,true
1000015723238-Blue-Blue,in-media-ea,true
1000015723355-Brown-Brown,in-media-ea,true
1000015723433-Cream-Beige,in-media-ea,true
1000015924208-Multicolour,in-media,true
1100001355-Cream-Beige,in-media-ea,true
1100001356-Beige-Beige,in-media-ea,true
1100001521-Multicolour,in-media-ea,true
1100001523-Multicolour,in-media-ea,true
1100001524-Beige-Beige,in-media-ea,true
1100001525-Multicolour,in-media-ea,true
1100001857-White-White,in-media-ea,true
1100003113-Multicolour,in-media-ea,true
1100003117-Multicolour,in-media,true
1100004718-Yellow-Yellow,in-media,true
1100004735-Blue-Blue,in-media,true
1000014407986-Grey-GREY,in-media,true
1000014408120-Multicolour,in-media-ea,true
1000014567915-Grey-Grey,in-media,true
1000014589249-Beige-Beige,in-media,true
1000014589604-Multicolour,in-media,true
1000015054668-White-White,in-media,true
1000015054773-Green-Green,in-media,true
1000015054848-Beige-Beige,in-media,true
1000015056713-Blue-Blue,in-media,true
1000015056818-Green-Green,in-media,true
1000015057013-Green-Green,in-media,true
1000015600901-Blue-Blue,in-media,true
1000015601718-Blue-Blue,in-media,true
1000015602787-White-White,in-media,true
1000015606321-Green-Green,in-media,true
1000015606429-White-White,in-media,true
1000015666706-Multicolour,in-media,true
1000015666721-Beige-Beige,in-media,true
1000015666972-Blue-Blue,in-media,true
1000015667122-Blue-Blue,in-media,true
1000015679084-White-White,in-media-ea,true
1100001435-Green-Green,in-media-ea,true
1100001775-Beige-Beige,in-media-ea,true
1100001859-Multicolour,in-media-ea,true
1100001868-Beige-Beige,in-media-ea,true
1100003098-Multicolour,in-media-ea,true
1100003099-White-White,in-media-ea,true
1100003112-Multicolour,in-media-ea,true
1100003128-Multicolour,in-media-ea,true
1100004287-Grey-Grey,in-media-ea,true
1100004715-Toffee-Brown,in-media,true
1000014266323-Multicolour,in-media,true
1000014266490-Blue-Blue,in-media,true
1000014266527-Blue-Blue,in-media,true
1000015056773-Beige-Beige,in-media,true
1000015667167-Beige-Cream,in-media,true
1000015667197-White-White,in-media,true
1000015667272-Beige-Beige,in-media,true
1100001428-Green-Green,in-media-ea,true
1100001460-Blue-Blue,in-media-ea,true
1100001522-Multicolour,in-media-ea,true
1100001526-White-White,in-media,true
1100003135-Green-Green,in-media-ea,true
1100003142-Multicolour,in-media,true
1100004014-Pink-Pink,in-media-ea,true
1100004289-Green-Green,in-media-ea,true
1100004301-Blue-Blue,in-media-ea,true
1100004713-Toffee-Brown,in-media,true
1100005425-Multicolour,in-media,true
1000014266394-Blue-BLUE,in-media,true
1000015601728-Blue-Blue,in-media,true
1000015605276-Multicolour,in-media,true
1000015605959-Blue-Blue,in-media-ea,true
1000015723491-Multicolour,in-media-ea,true
1000015723536-Green-Green,in-media-ea,true
1000015924133-Beige-Beige,in-media,true
1100001427-Green-Green,in-media-ea,true
1100001464-Multicolour,in-media,true
1100001520-White-White,in-media,true
1100001771-Green-Green,in-media-ea,true
1100001881-Multicolour,in-media-ea,true
1100001882-Multicolour,in-media-ea,true
1100003121-Multicolour,in-media-ea,true
1100003126-Multicolour,in-media-ea,true
1100003131-Blue-Blue,in-media-ea,true
1100003132-Multicolour,in-media-ea,true
1100003139-Multicolour,in-media-ea,true
1100004012-Blue-Blue,in-media-ea,true
1100004288-Orange-Orange,in-media-ea,true
1000015054713-Beige-Beige,in-media,true
1000015237919-Beige-Beige,in-media,true
1000015237934-Grey-Grey,in-media,true
1000015666912-Multicolour,in-media,true
1000015666957-Cream-Beige,in-media,true
1000015667062-Blue-Blue,in-media-ea,true
1000015667152-Grey-Grey,in-media,true
1000015699919-Grey-Grey,in-media,true
1000015717939-Multicolour,in-media,true
1100001863-Grey-Grey,in-media-ea,true
1000014266490-Grey-Grey,in-media,true
1000014266527-Black-Black,in-media,true
1000014408367-Multi-MULTI,in-media,true
1000015054803-Orange-Orange,in-media,true
1000015666852-Blue-Blue,in-media,true
1000015666867-Yellow-Yellow,in-media,true
1000015666882-Beige-Beige,in-media,true
1000015667137-Brown-Brown,in-media,true
1000015679039-Blue-Blue,in-media-ea,true
1000015717011-Cream-Beige,in-media,true
1000016057490-Multicolour,in-media,true
1000016057505-Brown-Brown,in-media,true
1000016057565-Beige-Beige,in-media,true
1000016057580-Beige-Beige,in-media-ea,true
1100001357-Blue-Blue,in-media-ea,true
1100001429-White-White,in-media-ea,true
1100001446-Blue-Blue,in-media-ea,true
1100001878-Cream-Beige,in-media-ea,true
1100001879-White-White,in-media-ea,true
1100001880-White-White,in-media-ea,true
1100004191-Green-Green,in-media-ea,true
1100004217-Green-Green,in-media-ea,true
1100004219-White-White,in-media-ea,true
1100004409-Multicolour,in-media-ea,true
1100004557-White-White,in-media-ea,true
1100004558-White-White,in-media-ea,true
1100004560-Blue-Blue,in-media-ea,true
1000015601003-Pink-Pink,in-media-ea,true
1000015601024-Grey-Grey,in-media,true
1000015601091-White-White,in-media,true
1100001856-Beige-Beige,in-media-ea,true
1100003114-Grey-Grey,in-media,true
1100003250-White-White,in-media-ea,true
1100004335-Blue-Blue,in-media-ea,true
1000015601006-Grey-Grey,in-media-ea,true
1000015601015-Blue-Blue,in-media,true
1000015601042-Blue-Blue,in-media-ea,true
1000015601094-White-White,in-media-ea,true
1000015601108-White-White,in-media-ea,true
1000015605409-White-White,in-media-ea,true
1000015605492-Beige-Beige,in-media,true
1000015866432-Pink-Pink,in-media-ea,true
1000015866438-Grey-Grey,in-media-ea,true
1100001474-Grey-Grey,in-media,true
1000014567759-Red-Red,in-media,true
1000014939330-White-White,in-media,true
1000015602742-Green-Green,in-media-ea,true
1000015604704-Blue-Blue,in-media,true
1000015723506-Cream-Beige,in-media-ea,true
1100000089-Blue-Blue,in-media-ea,true
1100001470-Multicolour,in-media-ea,true
1100001869-Multicolour,in-media-ea,true
1100003108-Multicolour,in-media-ea,true
1100003140-Multicolour,in-media-ea,true
1100003143-Multicolour,in-media-ea,true
1100003339-Multicolour,in-media,true
1100003340-Yellow-Yellow,in-media-ea,true
1100003887-Blue-Blue,in-media-ea,true
1100004405-Beige-Beige,in-media-ea,true
1100004451-Blue-Blue,in-media-ea,true
1100004505-Blue-Blue,in-media-ea,true
1100004507-Blue-Blue,in-media-ea,true
1100004708-Grey-Grey,in-media,true
1100004709-Blue-Blue,in-media,true
1100004710-OffWhite-White,in-media-ea,true
1100004711-White-White,in-media-ea,true
1100004712-OffWhite-White,in-media-ea,true
1100004714-OffWhite-White,in-media-ea,true
1100004719-Multicolour,in-media,true
1100004734-Yellow-Yellow,in-media,true
1100004736-Multicolour,in-media,true
1100004737-Multicolour,in-media,true
1100004741-Multicolour,in-media,true
1100004755-Multicolour,in-media,true
1100005081-White-White,in-media-ea,true
1100005089-Pink-Pink,in-media-ea,true
1100005428-Blue-Blue,in-media,true
1100005429-White-White,in-media,true
1100005430-Multicolour,in-media,true
1100005432-Multicolour,in-media,true
1100005435-Multicolour,in-media,true
1100005450-Multicolour,in-media,true
1100005451-Multicolour,in-media,true
1100005891-Multicolour,in-media,true
1000015601085-Grey-Grey,in-media,true
1000015601100-Pink-Pink,in-media-ea,true
1000015601103-White-White,in-media-ea,true
1000015866435-Cream-Beige,in-media-ea,true
1000014376591-Blue-Blue,in-media,true
1000014376602-Blue-Blue,in-media,true
1000014589264-Blue-Blue,in-media,true
1000014589656-Black-Black,in-media,true
1000015678754-Black-Black,in-media-ea,true
1100001424-Beige-Beige,in-media-ea,true
1100001437-White-White,in-media-ea,true
1100001860-Grey-Grey,in-media-ea,true
1100001871-Multicolour,in-media-ea,true
1100003109-Multicolour,in-media,true
1100003110-Beige-Beige,in-media-ea,true
1100003982-Blue-Blue,in-media-ea,true
1100004011-Brown-Brown,in-media-ea,true
1100004192-Green-Green,in-media-ea,true
1100005448-Beige-Beige,in-media-ea,true
1000015606007-Green-Green,in-media,true
1000015716966-Beige-Beige,in-media,true
1100001423-Blue-Blue,in-media-ea,true
