sku_id,container,category
1000011365753-Black-Black,in-media-uk,fameforever-men
1000011365753-Blue-NavyMelange,in-media-uk,fameforever-men
1000011365753-Grey-CharcolMlng,in-media-uk,fameforever-men
1000011365753-White-WhiteMel,in-media-uk,fameforever-men
1000013516850-Beige-Beige,in-media-us,fameforever-men
1000007291673-13219-Blue-Blue,in-media-uk,fameforever-men
1000013516850-White-White,in-media-us,fameforever-men
