sku_id,container,category
1000014834766-Black-Black,in-media,men-sportswear
1000016415755-Grey-Grey,in-media-ea,men-sportswear
1000016415177-Black-Black,in-media-ea,men-sportswear
1000015610935-Blue-Navy,in-media,men-sportswear
1000014704531-Yellow-LitYellow,in-media,men-sportswear
1000015565906-Black-Black,in-media,men-sportswear
1000015664908-Grey-LightGrey,in-media,men-sportswear
1000016236251-Blue-DarkBlue,in-media-ea,men-sportswear
1000013626083-Grey-LightGrey,in-media-ea,men-sportswear
1000014686025-Blue-LightBlue,in-media,men-sportswear
1000016284782-Black-Black,in-media-ea,men-sportswear
1000015610914-Blue-Blue,in-media,men-sportswear
1000015749608-Blue-DarkBlue,in-media-ea,men-sportswear
1000015566403-Red-Red,in-media,men-sportswear
1000016235874-Grey-LightGrey,in-media-ea,men-sportswear
1000014704420-Yellow-LitYellow,in-media,men-sportswear
1000016538583-Grey-LightGrey,in-media-ea,men-sportswear
1000013626083-Purple-Purple,in-media-ea,men-sportswear
1000015566120-White-White,in-media,men-sportswear
1000016285244-Blue-DarkBlue,in-media-ea,men-sportswear
1000016242350-Blue-Navy,in-media,men-sportswear
1000016242350-Grey-Grey,in-media-ea,men-sportswear
1000013385887-Blue-Navy,in-media,men-sportswear
1000016235797-White-White,in-media-ea,men-sportswear
1000016284528-Green-Sage,in-media-ea,men-sportswear
1000016235831-Grey-Charcoal,in-media-ea,men-sportswear
1000016415234-Blue-Navy,in-media-ea,men-sportswear
1000016235962-Black-Black,in-media-ea,men-sportswear
1000016464028-Green-Khaki,in-media,men-sportswear
1000015610889-Blue-Navy,in-media,men-sportswear
1000016235831-Grey-LightGrey,in-media-ea,men-sportswear
1000015611261-Black-Black,in-media-ea,men-sportswear
1000015611261-Grey-LightGrey,in-media-ea,men-sportswear
1000016284782-Blue-LightBlue,in-media-ea,men-sportswear
1000016235962-White-White,in-media-ea,men-sportswear
1000016214625-Green-Sage,in-media,men-sportswear
1000014889827-Beige-Beige,in-media,men-sportswear
1000016285140-Black-Black,in-media-ea,men-sportswear
1000016538583-Black-Black,in-media-ea,men-sportswear
1000016284528-White-OffWhite,in-media-ea,men-sportswear
1000015611299-White-Ecru,in-media,men-sportswear
1000016235797-Black-Black,in-media-ea,men-sportswear
1000014704320-Purple-Purple,in-media,men-sportswear
1000014834506-Black-Black,in-media,men-sportswear
1000014889827-Green-Sage,in-media,men-sportswear
1000016284987-White-OffWhite,in-media-ea,men-sportswear
1000016284987-Black-Black,in-media-ea,men-sportswear
1000013384836-Grey-LightGrey,in-media,men-sportswear
1000015610935-Grey-LightGrey,in-media,men-sportswear
1000016235995-Grey-DarkGrey,in-media-ea,men-sportswear
1000015566424-White-White,in-media,men-sportswear
1000015610716-Grey-LightGrey,in-media-ea,men-sportswear
1000016235851-Blue-Navy,in-media-ea,men-sportswear
1000015610815-Yellow-Yellow,in-media,men-sportswear
1000016284744-Grey-LightGrey,in-media-ea,men-sportswear
1000015610657-Brown-Brown,in-media,men-sportswear
1000016415464-Blue-LightBlue,in-media-ea,men-sportswear
1000014704494-Orange-Orange,in-media,men-sportswear
1000013384956-Grey-LightGrey,in-media,men-sportswear
1000013515198-Grey-Grey,in-media,men-sportswear
1000012456348-Beige-Beige,in-media,men-sportswear
1000012456348-Black-Black,in-media,men-sportswear
1000012456348-Blue-Teal,in-media,men-sportswear
1000012456348-Green-Neon,in-media,men-sportswear
1000012456348-Grey-Grey,in-media-ea,men-sportswear
1000012456348-Purple-Purple,in-media,men-sportswear
1000012456348-Red-Wine,in-media-us,men-sportswear
1000003240803-Black-Black,in-media,men-sportswear
1000003240803-Green-Olive,in-media,men-sportswear
Kp-Jogg-Shorts-Black-Black,in-media-uk,men-sportswear
Kp-Jogg-Shorts-Blue-Petrol,in-media-uk,men-sportswear
1000015610956-Blue-Navy,in-media,men-sportswear
1000015565885-White-White,in-media-ea,men-sportswear
1000015610956-Purple-Purple,in-media,men-sportswear
1000014704595-Black-Black,in-media,men-sportswear
1000015610682-Grey-LightGrey,in-media,men-sportswear
1000016284719-Green-Sage,in-media-ea,men-sportswear
1000015749583-Grey-LightGrey,in-media-ea,men-sportswear
1000015566315-White-OffWhite,in-media,men-sportswear
1000014834766-Grey-LightGrey,in-media,men-sportswear
1000014704320-Grey-LightGrey,in-media,men-sportswear
1000015565948-Grey-Grey,in-media,men-sportswear
1000015610741-Blue-Navy,in-media,men-sportswear
1000012456348-Blue-Blue,in-media,men-sportswear
1000014722540-Beige-Beige,in-media,men-sportswear
1000014834531-Grey-Charcoal,in-media,men-sportswear
1000014834745-Grey-LightGrey,in-media,men-sportswear
1000015610977-Blue-Blue,in-media,men-sportswear
1000015566424-Black-Black,in-media,men-sportswear
1000015566403-White-White,in-media,men-sportswear
1000015650268-Black-Black,in-media,men-sportswear
1000015566290-Green-Sage,in-media-ea,men-sportswear
1000015610657-Grey-DarkSage,in-media,men-sportswear
1000015565948-Black-Black,in-media,men-sportswear
1000015567132-Grey-Grey,in-media,men-sportswear
1000016235851-Grey-Grey,in-media-ea,men-sportswear
1000003426336-Grey-EcruMelange,in-media,men-sportswear
1000015513349-Grey-DarkGrey,in-media,men-sportswear
1000015611274-Brown-Brown,in-media,men-sportswear
1000013385936-Beige-Beige,in-media-us,men-sportswear
1000013385936-Blue-Blue,in-media,men-sportswear
1000013385936-Blue-Navy,in-media,men-sportswear
1000013385936-Green-Sage,in-media,men-sportswear
1000013385936-Grey-Grey,in-media-us,men-sportswear
1000015664794-Grey-LightGrey,in-media,men-sportswear
1000014869267-Black-Black,in-media,men-sportswear
1000015566226-Black-Black,in-media,men-sportswear
1000014819631-White-White,in-media,men-sportswear
1000014819631-Black-Black,in-media,men-sportswear
1000015611274-Grey-DarkSage,in-media,men-sportswear
1000014543267-Grey-DarkGrey,in-media,men-sportswear
1000014722540-Blue-Navy,in-media,men-sportswear
1000016538558-Black-Black,in-media-ea,men-sportswear
1000014704270-Grey-LightGrey,in-media,men-sportswear
1000015610840-Black-Black,in-media,men-sportswear
1000016235950-Blue-LightBlue,in-media-ea,men-sportswear
1000016236202-Grey-Charcoal,in-media-ea,men-sportswear
1000015566192-Black-Black,in-media,men-sportswear
1000014819606-Brown-Brown,in-media,men-sportswear
1000014686004-White-White,in-media,men-sportswear
1000013385097-Black-Black,in-media,men-sportswear
1000014869299-Purple-Purple,in-media,men-sportswear
1000016236202-Grey-LightGrey,in-media-ea,men-sportswear
1000015567059-Beige-Beige,in-media,men-sportswear
1000015566382-Black-Black,in-media,men-sportswear
1000015566226-Beige-Beige,in-media,men-sportswear
1000014160734-Black-Black,in-media,men-sportswear
1000014160734-Blue-Navy,in-media,men-sportswear
1000014160734-Grey-LightGrey,in-media,men-sportswear
