sku_id,container,category
1000015458170-Gold-Lightgold,in-media-ea,women-ethnicwear
1000015458170-Pink-Dustypink,in-media-ea,women-ethnicwear
1000016343069-Red-Red,in-media-ea,women-ethnicwear
1000011121647-Pink-Coral,in-media-uk,women-ethnicwear
1000011121647-Red-Red,in-media-uk,women-ethnicwear
1000011121647-White-OffWhite,in-media-uk,women-ethnicwear
1000015639980-Green-Green,in-media-ea,women-ethnicwear
1000016505191-Orange-Rust,in-media,women-ethnicwear
1000011052500-Gold-Gold,in-media-uk,women-ethnicwear
1000014618043-Beige-Cream,in-media,women-ethnicwear
1000014618043-Black-Black,in-media,women-ethnicwear
1000014618043-Brown-Brown,in-media,women-ethnicwear
1000014618043-Pink-DarkPink,in-media,women-ethnicwear
1000014618043-Red-Red,in-media,women-ethnicwear
1000014618043-White-White,in-media,women-ethnicwear
1000015458131-Gold-Antiquegold,in-media-ea,women-ethnicwear
1000015458131-Gold-Gold,in-media-ea,women-ethnicwear
1000015458131-Silver-Silver,in-media-ea,women-ethnicwear
1000015458131-White-White,in-media-ea,women-ethnicwear
1000015458131-Black-Black,in-media-ea,women-ethnicwear
1000013346560-Beige-Beige,in-media-us,women-ethnicwear
1000015676415-White-Stone,in-media,women-ethnicwear
1000016208927-Yellow-Mustard,in-media-ea,women-ethnicwear
1000015971631-Blue-Navy,in-media,women-ethnicwear
1000009981719-Var5-Emerald,in-media-uk,women-ethnicwear
1000009981719-Var5-Yellow-Lime,in-media-uk,women-ethnicwear
1000016505552-Red-Red,in-media,women-ethnicwear
1000016354253-Green-Green,in-media-ea,women-ethnicwear
1000016342154-Black-Black,in-media-ea,women-ethnicwear
1000014618043-Red-Maroon,in-media,women-ethnicwear
1000015554353-Yellow-Lime,in-media,women-ethnicwear
1000016072658-Pink-DustyPink,in-media,women-ethnicwear
1000016296340-Pink-Pink,in-media,women-ethnicwear
1000015458102-Beige-Cream,in-media-ea,women-ethnicwear
1000015458102-Beige-Ecru,in-media-ea,women-ethnicwear
1000015458102-Black-Black,in-media-ea,women-ethnicwear
1000015458102-Red-Darkred,in-media-ea,women-ethnicwear
1000015458102-Red-Maroon,in-media-ea,women-ethnicwear
1000015458102-White-Offwhite,in-media-ea,women-ethnicwear
1000015458102-White-White,in-media-ea,women-ethnicwear
1000011914345-Black-Black,in-media-uk,women-ethnicwear
1000011914345-Blue-Navy,in-media-uk,women-ethnicwear
1000011914345-White-White,in-media-uk,women-ethnicwear
1000014462097-Beige-Ecru,in-media,women-ethnicwear
1000014462097-Black-Black,in-media,women-ethnicwear
1000014462097-Blue-Navy,in-media,women-ethnicwear
1000014462097-Red-Maroon,in-media,women-ethnicwear
1000014462097-Red-Red,in-media,women-ethnicwear
1000014462097-White-OffWhite,in-media,women-ethnicwear
1000014462097-White-White,in-media,women-ethnicwear
1000016564336-Green-Green,in-media,women-ethnicwear
1000016490839-Orange-Orange,in-media,women-ethnicwear
1000016208927-Blue-Aqua,in-media-ea,women-ethnicwear
1000016505572-Green-Green,in-media,women-ethnicwear
1000015594928-Beige-Pista,in-media-ea,women-ethnicwear
1000016411433-White-Offwhite,in-media-ea,women-ethnicwear
1000015862165-Beige-Beige,in-media,women-ethnicwear
1000016557175-Yellow-Yellow,in-media-ea,women-ethnicwear
1000015901843-Red-Maroon,in-media,women-ethnicwear
1000015949509-Grey-Sage,in-media,women-ethnicwear
1000015665716-Blue-DarkBlue,in-media,women-ethnicwear
1000016564336-Blue-Blue,in-media,women-ethnicwear
1000016505537-Black-Black,in-media,women-ethnicwear
1000016505537-Red-Wine,in-media-ea,women-ethnicwear
1000015458137-Beige-Cream,in-media-ea,women-ethnicwear
1000015458137-Black-Black,in-media-ea,women-ethnicwear
1000015458137-Blue-Navy,in-media-ea,women-ethnicwear
1000015458137-Grey-Silvergrey,in-media-ea,women-ethnicwear
1000015458137-Pink-Dustypink,in-media-ea,women-ethnicwear
1000015458137-Red-Maroon,in-media-ea,women-ethnicwear
1000015458137-White-Offwhite,in-media-ea,women-ethnicwear
1000015458179-Beige-Cream,in-media-ea,women-ethnicwear
1000015458179-Black-Black,in-media-ea,women-ethnicwear
1000015458179-Red-Wine,in-media-ea,women-ethnicwear
1000012506457-Blue-Navy,in-media-uk,women-ethnicwear
1000012506457-Red-Red,in-media-uk,women-ethnicwear
1000016342294-Blue-Indigo,in-media-ea,women-ethnicwear
1000014618010-Black-Black,in-media,women-ethnicwear
1000014618010-Gold-AntiqueGold,in-media,women-ethnicwear
1000014618010-Gold-Gold,in-media,women-ethnicwear
1000014618010-Gold-LightGold,in-media,women-ethnicwear
1000014618010-Multicolour,in-media,women-ethnicwear
1000014618010-Silver-Silver,in-media,women-ethnicwear
1000015458179-Blue-Navy,in-media-ea,women-ethnicwear
1000016564450-Red-Red,in-media,women-ethnicwear
1000016204172-Orange-Orange,in-media,women-ethnicwear
1000000882791-1805-Beige-Off-White,in-media-uk,women-ethnicwear
1000000882791-1805-White-White,in-media-uk,women-ethnicwear
1000016354368-Blue-Blue,in-media-ea,women-ethnicwear
1000015458137-White-White,in-media-ea,women-ethnicwear
1000015458102-Blue-Navy,in-media-ea,women-ethnicwear
1000008904115-Black-Black,in-media,women-ethnicwear
1000008904115-White-OffWhite,in-media-us,women-ethnicwear
1000008904115-White-White,in-media-us,women-ethnicwear
1000015901869-Grey-Sage,in-media,women-ethnicwear
1000016342217-Pink-Pink,in-media-ea,women-ethnicwear
1000015901843-Pink-Pink,in-media,women-ethnicwear
1000015862165-White-Natural,in-media,women-ethnicwear
1000016505217-Yellow-Yellow,in-media,women-ethnicwear
1000016342154-Red-Wine,in-media-ea,women-ethnicwear
1000015546454-Blue-Teal,in-media,women-ethnicwear
1000009981719-Var6-Pink-Mauve,in-media-uk,women-ethnicwear
1000014462097-Beige-Beige,in-media,women-ethnicwear
1000013350070-Red-Red,in-media-us,women-ethnicwear
1000015458170-Pink-Fuchsia,in-media-ea,women-ethnicwear
1000016411415-Grey-Sage,in-media-ea,women-ethnicwear
1000016411415-White-Offwhite,in-media-ea,women-ethnicwear
1000016505537-Yellow-Mustard,in-media,women-ethnicwear
1000016641048-Orange-Orange,in-media,women-ethnicwear
1000012507837-Black-Black,in-media-uk,women-ethnicwear
1000012507837-Red-Red,in-media-uk,women-ethnicwear
1000012507837-White-OffWhite,in-media-uk,women-ethnicwear
1000015971631-Green-Green,in-media,women-ethnicwear
1000016354343-Pink-Fuchsia,in-media-ea,women-ethnicwear
1000015458184-Beige-Beige,in-media-ea,women-ethnicwear
1000015458184-Beige-Ecru,in-media-ea,women-ethnicwear
1000015458184-Black-Black,in-media-ea,women-ethnicwear
1000015458184-Blue-Navy,in-media-ea,women-ethnicwear
1000015458184-Red-Darkred,in-media-ea,women-ethnicwear
1000015458184-Red-Maroon,in-media-ea,women-ethnicwear
1000015461358-Pink-Pink,in-media,women-ethnicwear
1000016557175-Red-Red,in-media,women-ethnicwear
1000016557200-White-White,in-media-ea,women-ethnicwear
1000016565091-Beige-Beige,in-media,women-ethnicwear
1000016564374-Yellow-Lime,in-media-ea,women-ethnicwear
1000016505178-Green-Lightgreen,in-media,women-ethnicwear
1000016504949-White-Offwhite,in-media,women-ethnicwear
1000016575282-Pink-Pink,in-media,women-ethnicwear
1000015665378-Black-Black,in-media,women-ethnicwear
1000015458184-White-Offwhite,in-media-ea,women-ethnicwear
1000015458156-Beige-Beige,in-media-ea,women-ethnicwear
1000015458156-Beige-Cream,in-media-ea,women-ethnicwear
1000015458156-Black-Black,in-media-ea,women-ethnicwear
1000015458156-Blue-Navy,in-media-ea,women-ethnicwear
1000015458156-White-White,in-media-ea,women-ethnicwear
1000015458156-Pink-Rosepink,in-media-ea,women-ethnicwear
1000013346554-White-Natural,in-media-uk,women-ethnicwear
1000016564450-Yellow-Yellow,in-media,women-ethnicwear
1000012507837-Beige-Beige,in-media-uk,women-ethnicwear
1000015458148-Beige-Cream,in-media-ea,women-ethnicwear
1000015594821-Pink-LightPink,in-media,women-ethnicwear
1000014462155-Black-Black,in-media,women-ethnicwear
1000014462155-Red-Maroon,in-media,women-ethnicwear
1000014462155-White-White,in-media,women-ethnicwear
1000014618010-White-White,in-media,women-ethnicwear
1000015901920-Pink-Pink,in-media,women-ethnicwear
1000015992078-Pink-Lightpink,in-media-ea,women-ethnicwear
