sku_id,container,category
1000016237046-White-White,in-media-ea,men-bottoms
1000016237153-Beige-Beige,in-media-ea,men-bottoms
1000016237153-Green-Khaki,in-media,men-bottoms
1000016237153-Green-LightOlive,in-media-ea,men-bottoms
1000016285735-Black-Black,in-media-ea,men-bottoms
1000016285735-Grey-DarkGrey,in-media-ea,men-bottoms
1000015611558-Black-Black,in-media,men-bottoms
1000016044579-Black-Black,in-media,men-bottoms
1000014706056-Black-Black,in-media,men-bottoms
1000016285735-Green-Olive,in-media-ea,men-bottoms
1000016044450-Beige-Beige,in-media,men-bottoms
1000016044450-Brown-DarkBrown,in-media,men-bottoms
1000016044450-Green-Sage,in-media,men-bottoms
1000016416458-Black-Black,in-media-ea,men-bottoms
1000016141187-Green-Sage,in-media,men-bottoms
1000016141187-Grey-Charcoal,in-media,men-bottoms
1000016237071-White-White,in-media-ea,men-bottoms
1000015663484-Beige-Beige,in-media,men-bottoms
1000015663484-Green-Olive,in-media,men-bottoms
1000011576307-Blue-Blue,in-media,men-bottoms
1000016285265-Black-Black,in-media-ea,men-bottoms
1000015567687-Green-Sage,in-media-ea,men-bottoms
1000012251660-Beige-Khaki,in-media-uk,men-bottoms
1000012251660-Black-Black,in-media-uk,men-bottoms
1000012251660-Blue-Navy,in-media-uk,men-bottoms
1000012251660-Brown-Coffee,in-media-uk,men-bottoms
1000012251660-Green-DustOlive,in-media,men-bottoms
1000012251660-Green-Olive,in-media-uk,men-bottoms
1000012251660-Grey-LightGrey,in-media-uk,men-bottoms
1000016236380-Black-Black,in-media-ea,men-bottoms
1000011516568-Black-Black,in-media,men-bottoms
1000016456141-Black-Black,in-media-ea,men-bottoms
1000016456141-Brown-Brown,in-media-ea,men-bottoms
1000016456222-Black-Black,in-media-ea,men-bottoms
1000016456222-Brown-Brown,in-media-ea,men-bottoms
1000016095085-Beige-Natural,in-media,men-bottoms
1000015611533-White-White,in-media,men-bottoms
1000015611533-Black-Black,in-media,men-bottoms
1000012800864-Beige-Beige,in-media,men-bottoms
1000012800864-Black-Black,in-media-uk,men-bottoms
1000012800864-Blue-Navy,in-media,men-bottoms
1000012800864-Green-Olive,in-media,men-bottoms
1000012800864-Grey-DarkGrey,in-media,men-bottoms
1000012800864-Grey-Grey,in-media,men-bottoms
1000012800864-Grey-GreyMelange,in-media-uk,men-bottoms
1000012800864-White-WhiteMel,in-media,men-bottoms
1000015663650-Black-Black,in-media,men-bottoms
1000015310648-Black-Black,in-media,men-bottoms
1000016044425-Grey-DarkGrey,in-media,men-bottoms
1000016269028-Beige-Beige,in-media,men-bottoms
1000016269028-Black-Black,in-media,men-bottoms
1000016269028-Blue-DarkBlue,in-media,men-bottoms
1000016269028-Green-Olive,in-media,men-bottoms
1000016269028-Grey-DarkGrey,in-media,men-bottoms
1000016413656-Beige-Beige,in-media,men-bottoms
1000013354809-White-White,in-media,men-bottoms
1000015567737-Grey-DarkGrey,in-media,men-bottoms
1000016284197-Black-Black,in-media,men-bottoms
1000016233221-Green-Olive,in-media-ea,men-bottoms
1000016233221-Grey-DarkGrey,in-media-ea,men-bottoms
1000016233221-Grey-LightGrey,in-media-ea,men-bottoms
1000016233210-White-Ecru,in-media,men-bottoms
1000015996043-Grey-Grey,in-media,men-bottoms
1000013503484-Beige-Khaki,in-media-us,men-bottoms
1000013503484-Black-Black,in-media-us,men-bottoms
1000013503484-Blue-Navy,in-media-us,men-bottoms
1000013503484-Green-Olive,in-media-us,men-bottoms
1000013503484-Green-Sage,in-media,men-bottoms
1000013503484-White-OffWhite,in-media,men-bottoms
1000015125577-Blue-Blue,in-media,men-bottoms
1000015125577-Blue-LightBlue,in-media,men-bottoms
1000015125577-Brown-DarkBrown,in-media,men-bottoms
1000015125577-Green-Olive,in-media-ea,men-bottoms
1000015125577-Grey-DarkGrey,in-media,men-bottoms
1000015125577-Grey-Grey,in-media,men-bottoms
1000015125577-White-White,in-media,men-bottoms
1000015611608-Blue-DustyBlue,in-media,men-bottoms
1000015484936-Black-Black,in-media,men-bottoms
1000016284392-Green-Khaki,in-media-ea,men-bottoms
1000016284392-White-White,in-media-ea,men-bottoms
1000016233194-Black-Black,in-media,men-bottoms
1000016233194-Green-Olive,in-media-ea,men-bottoms
1000016269028-Brown-Brown,in-media-ea,men-bottoms
1000015663671-Brown-LightBrown,in-media,men-bottoms
1000016239261-Green-DarkOlive,in-media-ea,men-bottoms
1000015380722-Black-Black,in-media,men-bottoms
1000015665124-White-White,in-media,men-bottoms
1000014767809-Black-Black,in-media,men-bottoms
1000016284172-Blue-Navy,in-media,men-bottoms
1000016331179-Black-Black,in-media-ea,men-bottoms
1000016331179-Blue-Navy,in-media,men-bottoms
1000016331179-Brown-Stone,in-media-ea,men-bottoms
1000016331179-Green-Green,in-media-ea,men-bottoms
1000012800864-Green-Sage,in-media,men-bottoms
1000016234288-Grey-LightGrey,in-media-ea,men-bottoms
1000016234263-Brown-Stone,in-media-ea,men-bottoms
1000015530646-Beige-Kakhi,in-media,men-bottoms
1000015530646-Black-Black,in-media,men-bottoms
1000015530646-Grey-LightGrey,in-media,men-bottoms
1000016075331-Blue-Blue,in-media,men-bottoms
1000016075331-Brown-Brown,in-media,men-bottoms
1000016075331-Green-BritGreen,in-media,men-bottoms
1000015564619-Green-Olive,in-media,men-bottoms
1000015562807-Beige-Beige,in-media-ea,men-bottoms
1000015562807-Green-Sage,in-media-ea,men-bottoms
1000015562807-Grey-Grey,in-media-ea,men-bottoms
1000015611422-Green-Olive,in-media,men-bottoms
1000015966999-Black-Black,in-media,men-bottoms
1000015966999-Brown-LightBrown,in-media,men-bottoms
1000015062160-Black-Black,in-media,men-bottoms
1000015484936-Grey-LightGrey,in-media,men-bottoms
1000015563760-Beige-Beige,in-media,men-bottoms
1000015563739-Green-DarkGreen,in-media,men-bottoms
1000013679732-Black-Black,in-media,men-bottoms
1000016331179-Green-Khaki,in-media-ea,men-bottoms
1000015669120-Beige-LightKhaki,in-media,men-bottoms
1000015669120-Black-Black,in-media,men-bottoms
1000015669120-Grey-DarkSage,in-media-ea,men-bottoms
1000013516800-Black-Black,in-media,men-bottoms
1000016234288-Brown-Brown,in-media-ea,men-bottoms
1000016234263-Green-Olive,in-media-ea,men-bottoms
1000016331240-Grey-Grey,in-media-ea,men-bottoms
1000015663484-Blue-Navy,in-media,men-bottoms
1000015564619-Grey-Grey,in-media,men-bottoms
1000016543555-Beige-Beige,in-media-ea,men-bottoms
1000016543555-Brown-Chocolate,in-media-ea,men-bottoms
1000015836306-Grey-Grey,in-media,men-bottoms
1000016285512-Brown-LightBrown,in-media-ea,men-bottoms
1000016456222-Blue-Blue,in-media-ea,men-bottoms
1000015663558-Brown-Brown,in-media,men-bottoms
1000015685874-White-Ecru,in-media,men-bottoms
1000015310663-Brown-Brown,in-media,men-bottoms
1000015310663-Green-Olive,in-media-ea,men-bottoms
1000016044450-Brown-Brown,in-media,men-bottoms
1000016416458-Green-Olive,in-media-ea,men-bottoms
1000015611472-Brown-LightBrown,in-media,men-bottoms
1000015611472-Grey-DarkGrey,in-media,men-bottoms
1000016044604-Black-Black,in-media,men-bottoms
1000016044604-Brown-LightBrown,in-media,men-bottoms
1000016044604-Green-Sage,in-media,men-bottoms
1000016233940-Black-Black,in-media,men-bottoms
1000016284392-Green-Olive,in-media-ea,men-bottoms
1000016237202-Beige-LightKhaki,in-media,men-bottoms
1000016237202-Black-Black,in-media-ea,men-bottoms
1000016044425-White-Ecru,in-media,men-bottoms
1000015836267-Brown-Brown,in-media,men-bottoms
1000016233194-White-Ecru,in-media-ea,men-bottoms
1000016452778-Blue-Navy,in-media-ea,men-bottoms
1000014425234-Blue-Blue,in-media,men-bottoms
1000014425234-White-Ecru,in-media,men-bottoms
1000016596889-White-White,in-media,men-bottoms
1000016461124-Black-Black,in-media-ea,men-bottoms
1000015663521-Beige-Beige,in-media,men-bottoms
1000015663521-Green-Olive,in-media,men-bottoms
1000016285314-Brown-Stone,in-media-ea,men-bottoms
1000015697930-Green-Olive,in-media-ea,men-bottoms
1000016044604-Grey-LightGrey,in-media,men-bottoms
1000015663671-Blue-Navy,in-media,men-bottoms
1000016233221-Black-Black,in-media-ea,men-bottoms
1000016284172-Beige-Beige,in-media,men-bottoms
1000014741925-Blue-Navy,in-media,men-bottoms
1000015581297-Green-DarkOlive,in-media,men-bottoms
1000015581297-Grey-LightGrey,in-media,men-bottoms
1000015581297-Blue-Blue,in-media,men-bottoms
1000016239308-Beige-Beige,in-media-ea,men-bottoms
1000016239308-Green-Olive,in-media-ea,men-bottoms
1000015959955-Black-Black,in-media,men-bottoms
1000015959955-Green-Green,in-media,men-bottoms
1000016603341-Beige-Beige,in-media-ea,men-bottoms
1000016603341-Green-Green,in-media-ea,men-bottoms
1000016603341-White-White,in-media-ea,men-bottoms
1000015562807-Brown-Tan,in-media-ea,men-bottoms
1000015836306-Brown-Brown,in-media,men-bottoms
1000016180438-Green-Sage,in-media,men-bottoms
1000016239261-Beige-Beige,in-media-ea,men-bottoms
1000016237153-Blue-Navy,in-media-ea,men-bottoms
1000016044400-Black-Black,in-media,men-bottoms
1000015685874-Brown-Brown,in-media-ea,men-bottoms
1000015530646-Grey-DarkGrey,in-media,men-bottoms
1000016069288-Grey-DarkGrey,in-media,men-bottoms
1000015772188-Beige-Beige,in-media,men-bottoms
1000009220766-Green,in-media-uk,men-bottoms
