color_variant_id,container,reprocess
1000015156952-Pink-RosePink,in-media,
1000015258625-Gold-Gold,in-media,
1000015547760-Brown-CamalTopSt,in-media,
1000015599669-Brown-Brown,in-media-ea,
1000015762292-Brown-Brown,in-media,
1000015258231-Red-Wine,in-media,
1000014071672-Pink-Ivory,in-media,
1000014827829-Beige-Beige,in-media,
1000014949798-Pink-DustySalmon,in-media,
1000015026926-Pink-Ivory,in-media,
1000015122726-Brown-Brown,in-media,
1000015547835-Brown-Brown,in-media-ea,
1000015548149-Pink-DustySalmon,in-media-ea,
1000015588237-Beige-Beige,in-media,
1000015599656-Gold-LightGold,in-media-ea,
1000015643968-Beige-Cream,in-media-ea,
1000015649857-Black-Black,in-media,
1000012428885-Grey-Grey,in-media,
1000015532589-Green-Green,in-media,
1000015548086-Red-Wine,in-media-ea,
1000015156952-Grey-Pewter,in-media,
1000015168637-White-OffWhite,in-media,
1000014948829-Multicolour,in-media,
1000015148597-White-White,in-media,
1000015548012-Red-Wine,in-media,
1000015637081-Beige-Beige,in-media-ea,
1000015649829-Brown-Brown,in-media,
1000016032052-Black-Black,in-media,
1000015026777-Black-Black,in-media,
1000015168526-Blue-LblueSblueA,in-media,
1000015649794-Black-Black,in-media,
1000016344444-Black-Black,in-media,
1000016390259-Blue-Navy,in-media-ea,
1000014026825-Blue-Antique,in-media,
1000015547897-Beige-Cream,in-media,
1000015588020-Pink-Ivory,in-media,
1000016521147-Brown-Tan,in-media-ea,
1000014968552-Beige-Beige,in-media,
1000015547918-Pink-Ivory,in-media,
1000015579892-Brown-CamalTopSt,in-media,
1000016013363-Brown-Brown,in-media,
1000014321127-Black-Black,in-media,
1000014372187-White-NavyWht,in-media,
1000015026802-Purple-Lilac,in-media,
1000015071538-Brown-ChikooMous,in-media,
1000014937972-Black-Black,in-media,
1000015027026-Brown-Brown,in-media,
1000015588195-Gold-LightGold,in-media,
1000015643968-Black-Black,in-media-ea,
1000015649836-Beige-Beige,in-media,
1000015649850-Brown-Brown,in-media,
1000016013342-Brown-Brown,in-media,
1000013801084-Black-Black,in-media,
1000015186370-Black-Black,in-media,
